,0
220,37.20863136612221
221,37.210646111304406
222,37.21064611125307
223,37.21064611120593
224,37.210468707249966
225,37.20887473768386
226,37.210646111104
227,37.21064611108755
228,37.21064611108144
229,37.20910675830099
230,37.20758781978402
231,37.21064611112566
232,37.210646111159065
233,37.21064611119988
234,37.20856369070692
235,37.20819492576633
236,37.210646111351494
237,37.20782221081563
238,37.207822210638824
239,37.210646111286486
240,37.205810747160875
241,37.20664777969021
242,37.2106461114388
243,37.21064611148643
244,37.21064611153209
245,37.21064611157556
246,37.205997471160835
247,37.20925755628331
248,37.21064611169225
249,37.21064611172643
250,37.21064611175824
251,37.21064611178771
252,37.20464724084113
253,37.210646111839765
254,37.21064611186242
255,37.21064611188288
256,37.210646111901184
257,37.21064611191741
258,37.202853130958424
259,37.21064611194368
260,37.21064611195379
261,37.21064611196195
262,37.21064611196816
263,37.20764482225955
264,37.199951006100086
265,37.2106461119752
266,37.21064611197373
267,37.21064611197034
268,37.210646111965026
269,37.20210856727212
270,37.19862677980304
271,37.21064611193734
272,37.210646111924135
273,37.21064611190886
274,37.21064611189153
275,37.202125559780185
276,37.20304123907729
277,37.21064611182655
278,37.21064611180042
279,37.210646111771986
280,37.21064611174125
281,37.203613514211185
282,37.20680571614142
283,37.21064611163479
284,37.21064611159457
285,37.210646111552066
286,37.21064611150733
287,37.206527362045684
288,37.210263451331976
289,37.210646111361555
290,37.21064611130998
291,37.210646111257546
292,37.210646111204774
293,37.207344163617044
294,37.210646111100836
295,37.21064611105122
296,37.210646111004365
297,37.210646110961214
298,37.21034345870449
299,37.207707008625356
300,37.21064611086417
301,37.21064611084559
302,37.210646110835086
303,37.210646110833004
304,37.208174217363066
305,37.20594194610647
306,37.210646110876844
307,37.210646110906595
308,37.21064611094259
309,37.21064611098384
310,37.2069989839815
311,37.20644284749517
312,37.2106461111288
313,37.21064611118102
314,37.207822210638824
315,37.20782221040401
316,37.21064611106321
317,37.2082701094429
318,37.20541603377362
319,37.21064611123567
320,37.21064611128975
321,37.21064611134162
322,37.21064611139105
323,37.20442065315393
324,37.20423705743588
325,37.2106461115239
326,37.210646111562866
327,37.21064611159915
328,37.210646111632826
329,37.200289026288885
330,37.20020953199557
331,37.210646111718425
332,37.210646111742015
333,37.210646111763225
334,37.210646111782076
335,37.19748063856117
336,37.1976323673642
337,37.210646111825106
338,37.21064611183504
339,37.21064611184286
340,37.21064611184857
341,37.19698028331736
342,37.19795656999561
343,37.21064611185307
344,37.21064611185041
345,37.21064611184564
346,37.21064611183879
347,37.19927241540191
348,37.20504665455205
349,37.210646111805296
350,37.21064611178973
351,37.210646111771894
352,37.208525727980415
353,37.2023795544314
354,37.20992283011947
355,37.21064611167688
356,37.210646111646966
357,37.210646111614416
358,37.20546422963582
359,37.20377825986302
360,37.21064611150101
361,37.210646111457876
362,37.210646111412075
363,37.21064611136367
364,37.20377869051072
365,37.20532757841017
366,37.21064611120437
367,37.21064611114734
368,37.21064611108896
369,37.210646111029774
370,37.20437571206086
371,37.2045476252494
372,37.21064611085422
373,37.2106461107993
374,37.21064611074799
375,37.210646110701326
376,37.20506926923469
377,37.20588061807211
378,37.210646110601225
379,37.21064611058448
380,37.21064611057722
381,37.210646110579795
382,37.206159303215344
383,37.20721711289803
384,37.21064611064393
385,37.210646110681814
386,37.21064611072613
387,37.21064611077576
388,37.20638604932547
389,37.209557807917726
390,37.21064611094445
391,37.20782221040401
392,37.20782221022029
393,37.21039362260559
394,37.20707283756513
395,37.20310758096093
396,37.210255626097556
397,37.210134256679666
398,37.209987229316226
399,37.20982242874661
400,37.20966232540973
401,37.20096512664346
402,37.20061384733167
403,37.2094998525278
404,37.209593918437214
405,37.209740186551876
406,37.209911780944694
407,37.210090492917516
408,37.19669439784771
409,37.19673535049974
410,37.21052463485708
411,37.210600960847415
412,37.21063746673283
413,37.21064598961645
414,37.210646111656054
415,37.19396090172842
416,37.194167922276414
417,37.21064611169595
418,37.21064611170579
419,37.21064611171393
420,37.210646111720344
421,37.21064611172511
422,37.19363331951246
423,37.19522833118582
424,37.21064611172949
425,37.21064611172765
426,37.21064611172417
427,37.210646111719036
428,37.21064562278943
429,37.196247772577586
430,37.20379051391743
431,37.21062166762399
432,37.210606656948364
433,37.210590425468354
434,37.2105699600759
435,37.20777542471445
436,37.19966272111983
437,37.20950712104819
438,37.21039998856663
439,37.21031624190825
440,37.21020837502578
441,37.21007659904188
442,37.202908219157095
443,37.20042933717466
444,37.20963584780115
445,37.2095255696819
446,37.209467125665775
447,37.20948120614023
448,37.209572803005315
449,37.2002112359199
450,37.20252479875518
451,37.21016120802815
452,37.21036213371461
453,37.21051776493489
454,37.210611131360366
455,37.21064337407252
456,37.201915001968715
457,37.202135376880065
458,37.21064611064224
459,37.210646110588755
460,37.21064611053775
461,37.21064611049005
462,37.21064611044645
463,37.20281248616803
464,37.20385102243543
465,37.2106461103487
466,37.21064611032963
467,37.21064611031826
468,37.210646110314954
469,37.21064611031978
470,37.2044437748926
471,37.2059332782788
472,37.210646110381084
473,37.21064611041538
474,37.21064603081058
475,37.210643447121214
476,37.21063333697282
477,37.20460538056854
478,37.20901838665327
479,37.21056947087982
480,37.21049074604069
481,37.20782221022029
482,37.20782220997576
483,37.21064611064681
484,37.210646110708666
485,37.199042371601536
486,37.20170867430418
487,37.21064611088611
488,37.2106461109416
489,37.21064611099495
490,37.210646111046
491,37.210646111094746
492,37.20579430310024
493,37.19950701239255
494,37.20011108824721
495,37.21064611126562
496,37.21064611130232
497,37.21064611133672
498,37.210646111368774
499,37.21064611139862
500,37.19358145573178
501,37.193392754147794
502,37.21064611147501
503,37.21064611149626
504,37.2106461115155
505,37.21064611153275
506,37.21064611154805
507,37.195177783200926
508,37.19353873249902
509,37.20346172343897
510,37.2106461115905
511,37.210646111596525
512,37.21064611160076
513,37.21064611160323
514,37.21064611160389
515,37.190093487578466
516,37.18458134447852
517,37.21064611159523
518,37.210646111588765
519,37.21064611158051
520,37.21064611157036
521,37.210646111558404
522,37.19391348971487
523,37.19584678579086
524,37.209388095609256
525,37.210646111491315
526,37.21064611146957
527,37.21064611144572
528,37.21064611141975
529,37.20764016244604
530,37.19822726676757
531,37.19686820752587
532,37.21064611129364
533,37.21064611125632
534,37.21064611121664
535,37.21064611117451
536,37.21064611112996
537,37.197511730245495
538,37.200832125917664
539,37.210646110981926
540,37.21064611092796
541,37.21064611087192
542,37.210646110813904
543,37.210646110754226
544,37.2046675549794
545,37.202171055024166
546,37.20491510944866
547,37.210646110505905
548,37.21064611044399
549,37.21064611038347
550,37.21064611032515
551,37.210646110269955
552,37.203593012217155
553,37.20151002238168
554,37.210646110132416
555,37.21064611009911
556,37.21064611007354
557,37.21064611005637
558,37.210646110048096
559,37.201702548860645
560,37.20278428251991
561,37.20872193910577
562,37.210646110105365
563,37.21064611014042
564,37.21064611018228
565,37.21064611023
566,37.21002174128955
567,37.203229138801895
568,37.20094486387929
569,37.21064611045921
570,37.210646110521516
571,37.20782220997576
572,37.207822209787295
573,37.210646110459926
574,37.21064611051939
575,37.19602908632258
576,37.19925995185084
577,37.21064611069021
578,37.21064611074394
579,37.210646110795814
580,37.21064611084576
581,37.21064611089366
582,37.21064611093956
583,37.20468670915208
584,37.1967240745874
585,37.197703432736226
586,37.210646111102506
587,37.210646111138125
588,37.21064611117173
589,37.21064611120337
590,37.21064611123307
591,37.21064611126089
592,37.189819178811874
593,37.18957293910342
594,37.21064611133338
595,37.210646111354016
596,37.210646111372924
597,37.210646111390176
598,37.210646111405765
599,37.21064611141973
600,37.19240325773516
601,37.18992519620918
602,37.20217300687704
603,37.210646111459944
604,37.2106461114662
605,37.210646111470915
606,37.21064611147414
607,37.210646111475896
608,37.21064611147619
609,37.186023419250525
610,37.1800526092842
611,37.21064611146809
612,37.21064611146241
613,37.210646111455205
614,37.21064611144651
615,37.21064611143626
616,37.21064611142446
617,37.1905655803753
618,37.192552808620704
619,37.20915514112343
620,37.21064611136112
621,37.210646111341134
622,37.2106461113194
623,37.2106461112959
624,37.2106461112706
625,37.20700203897457
626,37.19524926718453
627,37.193838974952634
628,37.210646111150595
629,37.210646111115715
630,37.21064611107877
631,37.21064611103981
632,37.21064611099876
633,37.21064611095566
634,37.19420959915243
635,37.198265694878906
636,37.210646110813904
637,37.21064611076266
638,37.21064611070951
639,37.210646110654615
640,37.210646110598084
641,37.21064611054015
642,37.20308131336881
643,37.19980170569636
644,37.203379517586875
645,37.210646110299706
646,37.21064611023932
647,37.21064611017984
648,37.210646110121814
649,37.210646110065866
650,37.21064611001275
651,37.201472006067526
652,37.198815038430624
653,37.21064610987767
654,37.210646109843225
655,37.21064610981522
656,37.21064610979421
657,37.210646109780704
658,37.21064610977503
659,37.1992642319066
660,37.20056516357842
661,37.208199988559706
662,37.21064610983088
663,37.21064610986302
664,37.21064610990134
665,37.21064610994506
666,37.210646109993455
667,37.20983651981777
668,37.20104235525413
669,37.19815591577396
670,37.210646110217866
671,37.210646110278155
672,37.210646110338914
673,37.207822209787295
674,37.207822209534676
675,37.21064611021828
676,37.21064611028353
677,37.195858200536456
678,37.19686526681939
679,37.20480978197954
680,37.210646110530654
681,37.21064611058783
682,37.21064611064291
683,37.210646110695805
684,37.21064611074647
685,37.1910679190402
686,37.19479907787886
687,37.21064611088485
688,37.210646110926454
689,37.21064611096584
690,37.210646111003044
691,37.210646111038095
692,37.21064611107103
693,37.19232999738815
694,37.187478671387936
695,37.210646111157594
696,37.210646111182506
697,37.21064611120551
698,37.21064611122667
699,37.210646111246035
700,37.201684089330435
701,37.187964187554655
702,37.18712623917897
703,37.21064611130591
704,37.21064611131665
705,37.21064611132572
706,37.210646111333176
707,37.21064611133903
708,37.186974368147986
709,37.181782030587954
710,37.19427866127237
711,37.21064611134652
712,37.210646111344424
713,37.21064611134075
714,37.21064611133544
715,37.210646111328586
716,37.181584157796145
717,37.18587926819014
718,37.20877499452565
719,37.21064611128463
720,37.21064611126941
721,37.21064611125251
722,37.21064611123379
723,37.21064611121329
724,37.186032294008186
725,37.18667798148506
726,37.210646111140505
727,37.21064611111239
728,37.210646111082255
729,37.21064611105006
730,37.21064611101576
731,37.20685982433115
732,37.19361353471993
733,37.190263052475096
734,37.210646110856736
735,37.210646110811375
736,37.21064611076374
737,37.210646110713824
738,37.21064611066163
739,37.19792307149073
740,37.19601447866952
741,37.19832778310959
742,37.21064611043163
743,37.2106461103694
744,37.21064611030567
745,37.21064611024073
746,37.21064611017492
747,37.195305020014274
748,37.198397110821695
749,37.2079291662297
750,37.210646109912155
751,37.210646109849485
752,37.21064610978944
753,37.21064610973282
754,37.21064610968045
755,37.19615038742949
756,37.196101164710704
757,37.21064610955717
758,37.21064610952996
759,37.21064610951081
760,37.21064610950014
761,37.210646109498285
762,37.209726177490104
763,37.19896664592843
764,37.19537379288221
765,37.21064610957702
766,37.21064610961616
767,37.2106461096616
768,37.210646109712584
769,37.21064610976816
770,37.20317572802401
771,37.19878340240957
772,37.19981862425942
773,37.21064611001946
774,37.21064611008576
775,37.207822209534676
776,37.207822209342424
777,37.210252950228735
778,37.21030464507214
779,37.192350822922336
780,37.193216748403835
781,37.202747616882725
782,37.20985695106169
783,37.20967246768043
784,37.209459259595874
785,37.20922577985874
786,37.208992117118186
787,37.20878682986854
788,37.1843107289548
789,37.188558887324064
790,37.20858759269433
791,37.20869206202326
792,37.20886631423458
793,37.209086050691916
794,37.20932800009854
795,37.20957797403314
796,37.209824724599684
797,37.1879758840183
798,37.18270848136361
799,37.210412164161994
800,37.21053114371544
801,37.21060648059318
802,37.21063953208479
803,37.21064606680675
804,37.21064611111359
805,37.20041148130901
806,37.183984083318926
807,37.18352011258754
808,37.21064611117
809,37.210646111180566
810,37.210646111189746
811,37.210646111197555
812,37.210646111203985
813,37.21064611120907
814,37.18387360366262
815,37.17706497170755
816,37.192127387565556
817,37.21064611121619
818,37.210646111214636
819,37.21064611121179
820,37.210646111207566
821,37.21064611120203
822,37.210645846725875
823,37.177142429025395
824,37.181637966929024
825,37.208508040756485
826,37.21060700199373
827,37.210587126289184
828,37.21056631657556
829,37.21054405982073
830,37.21051592767856
831,37.210478412883006
832,37.18140643387585
833,37.182074460560855
834,37.21031501881275
835,37.210230461598165
836,37.21012040323683
837,37.209984378761376
838,37.20982069875656
839,37.20963044412616
840,37.20467065641647
841,37.18813377577069
842,37.1840327981213
843,37.20880890318537
844,37.20865498979826
845,37.208557190032614
846,37.208535825782214
847,37.20860276902218
848,37.20875471370853
849,37.19299244779131
850,37.19100641114872
851,37.1944017802011
852,37.209890795426574
853,37.210166731115024
854,37.21038997634355
855,37.21054559187632
856,37.21062481040528
857,37.210645390588695
858,37.192074519441626
859,37.19567980111117
860,37.20737216375863
861,37.21064610968877
862,37.21064610962756
863,37.210646109568266
864,37.210646109511515
865,37.21064610945791
866,37.21064610940815
867,37.192952988906235
868,37.1929030266935
869,37.21064610928808
870,37.210646109259905
871,37.21064610923846
872,37.210646109224236
873,37.21064610921754
874,37.21064610921846
875,37.20953278273592
876,37.19634683463396
877,37.19219872099115
878,37.21064610929661
879,37.21064610933304
880,37.21064610937518
881,37.210646109422264
882,37.210645001979394
883,37.21063831961633
884,37.20156507057678
885,37.19604246545549
886,37.19745414401216
887,37.21053133107077
888,37.21050231506952
889,37.21037657083626
890,37.207822209342424
891,37.20782220908346
892,37.210646109778786
893,37.21064610984657
894,37.210646109913256
895,37.18750263523281
896,37.19132621593937
897,37.1988555626058
898,37.21064611016458
899,37.21064611022285
900,37.21064611027912
901,37.21064611033332
902,37.21064611038542
903,37.21064611043544
904,37.192744376419704
905,37.18788984906911
906,37.18290127586098
907,37.21064611061447
908,37.2106461106541
909,37.21064611069172
910,37.210646110727374
911,37.21064611076112
912,37.210646110792965
913,37.21064611082297
914,37.17908988221922
915,37.18412918238184
916,37.195263106075906
917,37.21064611092522
918,37.210646110946534
919,37.2106461109662
920,37.21064611098431
921,37.21064611100081
922,37.21064611101578
923,37.18577938291827
924,37.17818346302862
925,37.17356619311775
926,37.210646111060626
927,37.21064611106821
928,37.21064611107431
929,37.210646111079036
930,37.210646111082305
931,37.21064611108418
932,37.21064611108466
933,37.16621428254267
934,37.172202715195844
935,37.18999517313827
936,37.21064611107244
937,37.21064611106583
938,37.210646111057805
939,37.21064611104833
940,37.210646111037384
941,37.21064611102493
942,37.188542109812204
943,37.181824320561674
944,37.17647336433822
945,37.21064611095989
946,37.21064611093966
947,37.21064611091783
948,37.210646110894295
949,37.210646110869035
950,37.210646110842056
951,37.21064611081325
952,37.18062160380837
953,37.185958892608376
954,37.19639556936349
955,37.21064611067951
956,37.210646110641186
957,37.2106461106009
958,37.21064611055856
959,37.21064611051412
960,37.21064611046758
961,37.19312849275555
962,37.18910590905655
963,37.1849694384923
964,37.2106461102603
965,37.21064611020329
966,37.21064611014423
967,37.21064611008332
968,37.210646110020576
969,37.2106461099562
970,37.21064610989033
971,37.18835617045435
972,37.192632099756295
973,37.19987790644166
974,37.210646109617294
975,37.21064610954836
976,37.21064610948004
977,37.21064610941282
978,37.21064610934735
979,37.21064610928423
980,37.1970863622984
981,37.194345063028805
982,37.190729673725855
983,37.210646109069046
984,37.21064610902818
985,37.21064610899388
986,37.21064610896667
987,37.21064610894714
988,37.21064610893569
989,37.21064610893247
990,37.190181461359735
991,37.1938451484102
992,37.200397587333285
993,37.21064610900226
994,37.21064610903877
995,37.210646109081786
996,37.210646109130614
997,37.21064610918446
998,37.21064610924258
999,37.19710990388482
1000,37.193961994332454
1001,37.189841331276725
1002,37.21064610950305
1003,37.21064610957188
1004,37.21064610964106
1005,37.20782220908346
1006,37.20782220888853
1007,37.21056840392546
1008,37.210579731857294
1009,37.210565838154665
1010,37.18357253350797
1011,37.1878133551791
1012,37.19686964048591
1013,37.21047387328191
1014,37.210438094239684
1015,37.21039755576396
1016,37.210353739246706
1017,37.21030987659962
1018,37.21027024278029
1019,37.21023950797542
1020,37.18958900913793
1021,37.183554270275124
1022,37.178217436036334
1023,37.21025353215668
1024,37.21028849309967
1025,37.21033038811894
1026,37.21037568600703
1027,37.210422470977086
1028,37.21046895830716
1029,37.21051273763963
1030,37.21055197912555
1031,37.17450231255958
1032,37.18001229943646
1033,37.19328777408554
1034,37.2106412540058
1035,37.21064550531409
1036,37.21064611081799
1037,37.21064611083601
1038,37.21064611085267
1039,37.21064611086796
1040,37.21064611088194
1041,37.18288815675333
1042,37.17353590766724
1043,37.168928313462615
1044,37.2106461109248
1045,37.21064611093233
1046,37.21064611093863
1047,37.21064611094367
1048,37.21064611094752
1049,37.21064611095013
1050,37.21064611095151
1051,37.21064611095166
1052,37.160606252809394
1053,37.16691719181472
1054,37.187822030522376
1055,37.21064611094013
1056,37.21064611093417
1057,37.21064605819026
1058,37.210645665042605
1059,37.21064448179987
1060,37.21064231803206
1061,37.21063932122083
1062,37.185751837088915
1063,37.17752313199546
1064,37.17204853712166
1065,37.21062363961741
1066,37.210618018791116
1067,37.210610702571344
1068,37.210601927263546
1069,37.21059203145704
1070,37.2105804786567
1071,37.2105656632644
1072,37.21054659593183
1073,37.17599879350695
1074,37.181864329865114
1075,37.19425260843005
1076,37.2104248342399
1077,37.21038501002348
1078,37.210344687632436
1079,37.210305904478986
1080,37.210270550171494
1081,37.21024076226967
1082,37.21021963263521
1083,37.18991617806262
1084,37.1848784726413
1085,37.18052825768316
1086,37.21026903225796
1087,37.21031499726357
1088,37.21037032488107
1089,37.210429559889526
1090,37.210487721403204
1091,37.21054059764219
1092,37.21058482323187
1093,37.210617858794656
1094,37.1845753320683
1095,37.18944644434934
1096,37.198201262466526
1097,37.21064610940227
1098,37.21064610933503
1099,37.2106461092681
1100,37.210646109201925
1101,37.21064610913693
1102,37.21064610907365
1103,37.210646109012536
1104,37.19480927205753
1105,37.19133404718504
1106,37.18734838593695
1107,37.210646108801484
1108,37.210646108759974
1109,37.21064610872412
1110,37.21064610869442
1111,37.21064610867129
1112,37.21064610865518
1113,37.21064610864633
1114,37.21064610864491
1115,37.18662585728256
1116,37.190791411626826
1117,37.1987435895391
1118,37.21064610871286
1119,37.21064610874699
1120,37.210646108787074
1121,37.21064610883255
1122,37.210646108882806
1123,37.21064601741083
1124,37.210645249966795
1125,37.194858832533654
1126,37.190906603700085
1127,37.18633573676083
1128,37.21062700105329
1129,37.21062103187694
1130,37.21061571274532
1131,37.21059062861705
1132,37.20782220888853
1133,37.207822208623895
1134,37.21064610933147
1135,37.2106461094021
1136,37.2106461094716
1137,37.210646109539766
1138,37.21064610960648
1139,37.21064610967154
1140,37.210646109734874
1141,37.21064610979636
1142,37.210646109855944
1143,37.21064610991359
1144,37.210646109969254
1145,37.21064611002293
1146,37.21064611007459
1147,37.21064611012422
1148,37.210646110171886
1149,37.21064611021756
1150,37.210646110261294
1151,37.21064611030309
1152,37.210646110343
1153,37.21064611038105
1154,37.210646110417265
1155,37.210646110451684
1156,37.21064611048432
1157,37.210646110515256
1158,37.21064611054448
1159,37.21064611057208
1160,37.21064611059805
1161,37.21064611062242
1162,37.21064611064522
1163,37.21064611066651
1164,37.2106461106863
1165,37.21064611070462
1166,37.21064611072151
1167,37.210646110736946
1168,37.210646110750986
1169,37.210646110763655
1170,37.21064611077496
1171,37.21064611078491
1172,37.21064611079354
1173,37.21064611080081
1174,37.210646110806806
1175,37.21064611081151
1176,37.21064611081488
1177,37.210646110817
1178,37.210646110817805
1179,37.210646110817336
1180,37.21064611081557
1181,37.210646110812505
1182,37.21064611080817
1183,37.21064611080254
1184,37.2106461107956
1185,37.21064611078733
1186,37.21064611077773
1187,37.210646110766795
1188,37.2106461107545
1189,37.210646110740825
1190,37.210646110725754
1191,37.21064611070927
1192,37.21064611069136
1193,37.21064611067196
1194,37.21064611065107
1195,37.210646110628666
1196,37.210646110604706
1197,37.210646110579184
1198,37.21064611055204
1199,37.210646110523264
1200,37.21064611049279
1201,37.21064611046058
1202,37.21064611042665
1203,37.21064611039091
1204,37.210646110353345
1205,37.210646110313924
1206,37.210646110272606
1207,37.21064611022935
1208,37.21064611018418
1209,37.210646110137
1210,37.21064611008782
1211,37.21064611003662
1212,37.21064610998342
1213,37.21064610992821
1214,37.210646109870986
1215,37.2106461098118
1216,37.2106461097507
1217,37.21064610968773
1218,37.210646109623006
1219,37.21064610955665
1220,37.21064610948875
1221,37.21064610941951
1222,37.21064610934914
1223,37.210646109277874
1224,37.21064610920603
1225,37.210646109133876
1226,37.21064610906185
1227,37.210646108990325
1228,37.210646108919775
1229,37.21064610885071
1230,37.210646108783706
1231,37.210646108719274
1232,37.21064610865808
1233,37.21064610860077
1234,37.21064610854795
1235,37.21064610850028
1236,37.21064610845839
1237,37.210646108422836
1238,37.2106461083942
1239,37.210646108372906
1240,37.21064610835937
1241,37.210646108353785
1242,37.210646108356336
1243,37.21064610836696
1244,37.210646108385596
1245,37.21064610841185
1246,37.21064610844537
1247,37.21064610848562
1248,37.21064610853199
1249,37.21064610858384
1250,37.21064610864047
1251,37.21064610870118
1252,37.21064610876532
1253,37.210646108832215
1254,37.210646108901244
1255,37.21064610897182
1256,37.21064610904344
1257,37.21064610911563
1258,37.210646109187934
1259,37.207822208623895
1260,37.20782220843018
1261,37.21064610914601
1262,37.189991985834084
1263,37.18228206520507
1264,37.20890781699404
1265,37.21064610943593
1266,37.21064610950417
1267,37.21064610957048
1268,37.210646109634766
1269,37.1746351371727
1270,37.17487461613982
1271,37.210646109815016
1272,37.21064610987082
1273,37.210646109924475
1274,37.210646109976
1275,37.20859896481835
1276,37.176476363497976
1277,37.192641749238206
1278,37.21064611016111
1279,37.21064611020229
1280,37.210646110241484
1281,37.210646110278816
1282,37.17678828654301
1283,37.17421457002817
1284,37.210646110379535
1285,37.210646110409506
1286,37.21064611043772
1287,37.21064611046428
1288,37.21064611048919
1289,37.17165778353546
1290,37.167301995325786
1291,37.21064611055418
1292,37.2106461105727
1293,37.21064611058974
1294,37.21064611060528
1295,37.19617905258373
1296,37.16430898462756
1297,37.19676641910256
1298,37.21064611065298
1299,37.21064611066136
1300,37.21064611066836
1301,37.210646110673956
1302,37.15544328544209
1303,37.160422113899585
1304,37.21064611068268
1305,37.21064611068283
1306,37.210646110681694
1307,37.21064611067915
1308,37.210646110675256
1309,37.16020642792658
1310,37.16470116988883
1311,37.2106461106554
1312,37.21064611064599
1313,37.210646110635196
1314,37.210646110622974
1315,37.18962036834115
1316,37.16723817725035
1317,37.20806253377336
1318,37.21064611055942
1319,37.210646110539756
1320,37.210646110518546
1321,37.21064611049574
1322,37.16721309132986
1323,37.16655417229623
1324,37.210646110417485
1325,37.21064611038798
1326,37.21064611035671
1327,37.210646110323665
1328,37.20853343353629
1329,37.17481039687112
1330,37.18516992556939
1331,37.21064611017265
1332,37.21064611012997
1333,37.210646110085285
1334,37.21064611003854
1335,37.18602060393911
1336,37.17808242779699
1337,37.21064610988556
1338,37.21064610983028
1339,37.210646109772824
1340,37.2106461097132
1341,37.21064610965147
1342,37.17476952684854
1343,37.176952651735114
1344,37.21064610945387
1345,37.21064610938417
1346,37.2106461093127
1347,37.21064610923969
1348,37.205691526784875
1349,37.18296448298636
1350,37.19641985370881
1351,37.21064610893646
1352,37.21064610885936
1353,37.21064610878255
1354,37.210646108706456
1355,37.18548855661106
1356,37.18617924108324
1357,37.210646108488014
1358,37.210646108420505
1359,37.21064610835675
1360,37.210646108297425
1361,37.21064610824325
1362,37.18666367547734
1363,37.18642888480896
